starttime	seconds	ctime	dtime	ttime	wait
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	9
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	5
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	9
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	9
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	11
Fri Jul 18 18:01:10 2025	1752850870	2	10	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	10
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	10
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	6	6	12	3
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	10
Fri Jul 18 18:01:10 2025	1752850870	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	6
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	4	8	12	7
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	7
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	7
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	8
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	7
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:13 2025	1752850873	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	6
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	8
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	9
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:13 2025	1752850873	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	9
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	6
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	10
Fri Jul 18 18:01:10 2025	1752850870	4	8	12	8
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	9
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	9
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:10 2025	1752850870	4	8	12	8
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	9
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:10 2025	1752850870	1	11	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	8
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	7
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	6	6	12	4
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	9
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	4	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	8
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	4	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	7
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	8	4	12	4
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	11
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	9
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	6	6	12	6
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	9
Fri Jul 18 18:01:11 2025	1752850871	4	9	12	6
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	10
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	5
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	6	6	12	5
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	7
Fri Jul 18 18:01:12 2025	1752850872	1	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	1	11	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	8
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:10 2025	1752850870	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	5	7	12	6
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	5	7	12	6
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	8
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	7
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	7
Fri Jul 18 18:01:13 2025	1752850873	1	11	12	8
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	4
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	7
Fri Jul 18 18:01:10 2025	1752850870	1	11	12	8
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	9
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	5
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	8	4	12	4
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	2	10	12	10
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	4	8	12	7
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	5	8	12	7
Fri Jul 18 18:01:11 2025	1752850871	4	8	12	8
Fri Jul 18 18:01:12 2025	1752850872	6	6	12	6
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	2	11	12	10
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	8
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	5	7	12	7
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	7
Fri Jul 18 18:01:12 2025	1752850872	2	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	5	8	12	6
Fri Jul 18 18:01:10 2025	1752850870	3	9	12	9
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	10	12	7
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	2	10	12	10
Fri Jul 18 18:01:11 2025	1752850871	3	10	12	6
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	8
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	8
Fri Jul 18 18:01:10 2025	1752850870	2	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	1	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	12
Fri Jul 18 18:01:13 2025	1752850873	1	11	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	9	3	12	3
Fri Jul 18 18:01:11 2025	1752850871	4	8	12	7
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	10
Fri Jul 18 18:01:13 2025	1752850873	0	12	12	10
Fri Jul 18 18:01:10 2025	1752850870	2	11	12	10
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	10
Fri Jul 18 18:01:11 2025	1752850871	1	11	12	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	6
Fri Jul 18 18:01:12 2025	1752850872	1	12	12	11
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	4	8	12	6
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	10
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	11
Fri Jul 18 18:01:11 2025	1752850871	5	7	12	7
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	6	7	12	6
Fri Jul 18 18:01:11 2025	1752850871	2	11	12	10
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	2	10	12	9
Fri Jul 18 18:01:12 2025	1752850872	4	9	12	8
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	12	8
Fri Jul 18 18:01:11 2025	1752850871	3	9	12	9
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	12	9
Fri Jul 18 18:01:10 2025	1752850870	3	10	12	10
Fri Jul 18 18:01:12 2025	1752850872	3	9	12	9
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	12	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	12	12
Fri Jul 18 18:01:11 2025	1752850871	4	9	12	7
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:10 2025	1752850870	1	12	12	8
Fri Jul 18 18:01:10 2025	1752850870	0	12	12	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	11
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	9
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	2	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	2	10	13	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	5	8	13	6
Fri Jul 18 18:01:13 2025	1752850873	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	3	10	13	8
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	10
Fri Jul 18 18:01:13 2025	1752850873	2	11	13	10
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	6
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	9
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	6
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	7
Fri Jul 18 18:01:11 2025	1752850871	2	10	13	10
Fri Jul 18 18:01:11 2025	1752850871	1	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	9
Fri Jul 18 18:01:11 2025	1752850871	2	10	13	9
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	11
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	10
Fri Jul 18 18:01:13 2025	1752850873	1	11	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	6	6	13	4
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	11
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	8
Fri Jul 18 18:01:10 2025	1752850870	1	12	13	11
Fri Jul 18 18:01:13 2025	1752850873	2	10	13	7
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	9
Fri Jul 18 18:01:11 2025	1752850871	1	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	11
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	9
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	5	8	13	8
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	5
Fri Jul 18 18:01:11 2025	1752850871	4	8	13	7
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	11
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	1	12	13	11
Fri Jul 18 18:01:13 2025	1752850873	0	13	13	11
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:10 2025	1752850870	2	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	9
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	11
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	3	10	13	9
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	7
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	2	10	13	10
Fri Jul 18 18:01:11 2025	1752850871	0	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:11 2025	1752850871	7	6	13	4
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	4	8	13	8
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	6	7	13	7
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	8
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	8
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	7
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	8
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:13 2025	1752850873	0	13	13	13
Fri Jul 18 18:01:13 2025	1752850873	0	12	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	10
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	10
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	6	7	13	6
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:11 2025	1752850871	1	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	3	9	13	9
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	10
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	2	11	13	11
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	10
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	13
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	5
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	10
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	12
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	10
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	9
Fri Jul 18 18:01:12 2025	1752850872	0	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	13
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	11
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	11
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	10
Fri Jul 18 18:01:12 2025	1752850872	2	11	13	9
Fri Jul 18 18:01:12 2025	1752850872	2	11	13	5
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	9
Fri Jul 18 18:01:12 2025	1752850872	0	13	13	13
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	10
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	5
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	7
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	8
Fri Jul 18 18:01:12 2025	1752850872	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	6	7	13	6
Fri Jul 18 18:01:11 2025	1752850871	2	10	13	9
Fri Jul 18 18:01:11 2025	1752850871	2	11	13	10
Fri Jul 18 18:01:10 2025	1752850870	0	12	13	12
Fri Jul 18 18:01:12 2025	1752850872	5	8	13	7
Fri Jul 18 18:01:11 2025	1752850871	3	9	13	8
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	12
Fri Jul 18 18:01:11 2025	1752850871	6	7	13	6
Fri Jul 18 18:01:11 2025	1752850871	1	12	13	9
Fri Jul 18 18:01:11 2025	1752850871	4	8	13	8
Fri Jul 18 18:01:10 2025	1752850870	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	1	11	13	11
Fri Jul 18 18:01:12 2025	1752850872	4	9	13	9
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	12
Fri Jul 18 18:01:12 2025	1752850872	4	9	13	7
Fri Jul 18 18:01:11 2025	1752850871	0	13	13	11
